x,y
0.116681070170474,0.846922212893056
0.112247349067516,0.826368178397628
0.0875772012912479,0.816425520123711
0.139232751770366,0.818195134462161
0.0857727860380731,0.823992062462847
0.119125994090643,0.847635287534592
0.0994743333666695,0.80405045244356
0.0988518855873869,0.818227959567829
0.96424316385103,0.320861710990417
0.998313829158253,0.30585764407617
0.940293956717231,0.333261062602809
0.942869634161152,0.344653041629913
0.994995052711612,0.353469283060546
0.101743289442392,0.512398301222764
0.110245393617142,0.52216673584054
0.0839148982918871,0.457063180278014
0.0507718487489768,0.476530366212595
0.0817353904933413,0.49981994055879
0.0940003491508854,0.45866687109448
0.0692673699073828,0.517067799626575
0.126507058786333,0.523192110360336
0.105325624079202,0.496092982788253
0.0837930253699156,0.453483055814279
0.0883086945911846,0.506625368540014
0.0580525588025456,0.51593842194934
0.0663385703051634,0.460308809349622
0.107650088772746,0.505344337676372
0.117248736998103,0.505022564729061
0.0888433733725123,0.454971260559855
0.118853819225652,0.518064937746783
0.87234133763434,0.885651661828165
0.867380194072467,0.870986065438166
0.885150934216586,0.844579060808334
0.838242875860387,0.869917211220068
0.898104260764522,0.860921838916172
0.832162880164511,0.875551745740276
0.872752974484433,0.878771308023772
0.88526307029354,0.796237804999723
0.894611180364678,0.875741800954651
0.472025257876383,0.00299592078035032
0.53530283093695,0.00810915655177552
0.541188675762312,0.00245018224389357
0.606641444115006,0.70937689412006
0.588273878462222,0.706390086610668
0.5747259563074,0.659719160877522
0.552816907034492,0.724994264361615
0.56135970346364,0.724206778282641
0.548900376029246,0.681644473105627
0.540065363547149,0.718532606653826
0.595723204777582,0.669777443379987
0.536102511611066,0.672870159280068
0.514443537030955,0.688558306830669
0.191967937124583,0.937423341710843
0.164549267184957,0.961844436147468
0.218247150874388,0.983382318043397
0.187314758873157,0.98659039705627
0.207177280867327,0.972974352155675
0.232093510125914,0.960388274689635
0.799189648055149,0.238078247632503
0.778281256621877,0.300595452638712
0.800341766205897,0.224429508377197
0.761068472765306,0.22918134480998
0.760712090702545,0.220764283391464
0.78605956811715,0.206737058695447
0.750940464529168,0.221110347054697
0.799284345877207,0.285001468345396
0.773998954240644,0.212613856540045
0.10829922855648,0.863680336237512
0.169530204045995,0.80749321919053
0.136068011271064,0.869209380768758
0.195357421770905,0.834740315250481
0.113373629816221,0.85077872320185
0.191639413537308,0.824088697186434
0.378638299574075,0.795711503229451
0.369351274773175,0.840079884537947
0.412344639639934,0.830795365269545
0.406823538202491,0.793960408765556
0.361486039004196,0.8118323652055
0.349701421577281,0.824752582601979
0.894138659817407,0.989174940583047
0.998996653227784,0.626695863136098
0.206718419875719,0.756413177829461
0.189264283912549,0.726940050599222
0.218400267770987,0.765570141175842
0.173031440892127,0.695946208819563
0.192209719904754,0.740635501530565
0.230693201718437,0.754265652828792
